clustering_method,distance_method,route_run_id,route_pair,route_pair_label,weight_id,distance_weight,population_weight,traffic_weight,airspace_weight,route_distance_km,total_weighted_score,path_nodes,direct_cluster_number,hierarchical_jaccard_cluster,hierarchical_jaccard_cluster_source
hierarchical_jaccard,jaccard,stl_st_louis_downtown_airport_to_st_louis_lambert_2025-07-12_0001,st_louis_downtown_airport_to_st_louis_lambert,St. Louis Downtown Airport to St. Louis Lambert,w_0001,0.0,0.0,0.0,1.0,35.06847425714207,33.400000000000006,40,1,hier_jaccard_001,hier_jaccard_005
hierarchical_jaccard,jaccard,stl_st_louis_downtown_airport_to_st_louis_lambert_2025-07-12_0002,st_louis_downtown_airport_to_st_louis_lambert,St. Louis Downtown Airport to St. Louis Lambert,w_0002,0.0,0.0,0.1,0.9,35.069056570701854,32.01232999634114,40,1,hier_jaccard_001,hier_jaccard_005
hierarchical_jaccard,jaccard,stl_st_louis_downtown_airport_to_st_louis_lambert_2025-07-12_0003,st_louis_downtown_airport_to_st_louis_lambert,St. Louis Downtown Airport to St. Louis Lambert,w_0003,0.0,0.0,0.2,0.8,35.069056570701854,30.62465999268227,40,1,hier_jaccard_001,hier_jaccard_005
hierarchical_jaccard,jaccard,stl_st_louis_downtown_airport_to_st_louis_lambert_2025-07-12_0004,st_louis_downtown_airport_to_st_louis_lambert,St. Louis Downtown Airport to St. Louis Lambert,w_0004,0.0,0.0,0.3,0.7,35.069056570701854,29.2369899890234,40,1,hier_jaccard_001,hier_jaccard_005
hierarchical_jaccard,jaccard,stl_st_louis_downtown_airport_to_st_louis_lambert_2025-07-12_0005,st_louis_downtown_airport_to_st_louis_lambert,St. Louis Downtown Airport to St. Louis Lambert,w_0005,0.0,0.0,0.4,0.6,35.069056570701854,27.84931998536453,40,1,hier_jaccard_001,hier_jaccard_005
hierarchical_jaccard,jaccard,stl_st_louis_downtown_airport_to_st_louis_lambert_2025-07-12_0006,st_louis_downtown_airport_to_st_louis_lambert,St. Louis Downtown Airport to St. Louis Lambert,w_0006,0.0,0.0,0.5,0.5,35.817621290526674,26.20648630636552,42,2,hier_jaccard_002,hier_jaccard_003
hierarchical_jaccard,jaccard,stl_st_louis_downtown_airport_to_st_louis_lambert_2025-07-12_0012,st_louis_downtown_airport_to_st_louis_lambert,St. Louis Downtown Airport to St. Louis Lambert,w_0012,0.0,0.1,0.0,0.9,35.06932923764436,32.5387572976017,40,1,hier_jaccard_001,hier_jaccard_005
hierarchical_jaccard,jaccard,stl_st_louis_downtown_airport_to_st_louis_lambert_2025-07-12_0013,st_louis_downtown_airport_to_st_louis_lambert,St. Louis Downtown Airport to St. Louis Lambert,w_0013,0.0,0.1,0.1,0.8,35.06932923764436,31.204241993170577,40,1,hier_jaccard_001,hier_jaccard_005
hierarchical_jaccard,jaccard,stl_st_louis_downtown_airport_to_st_louis_lambert_2025-07-12_0014,st_louis_downtown_airport_to_st_louis_lambert,St. Louis Downtown Airport to St. Louis Lambert,w_0014,0.0,0.1,0.2,0.7,35.069056570701854,29.84579612506109,40,1,hier_jaccard_001,hier_jaccard_005
hierarchical_jaccard,jaccard,stl_st_louis_downtown_airport_to_st_louis_lambert_2025-07-12_0015,st_louis_downtown_airport_to_st_louis_lambert,St. Louis Downtown Airport to St. Louis Lambert,w_0015,0.0,0.1,0.3,0.6,35.069056570701854,28.45812612140222,40,1,hier_jaccard_001,hier_jaccard_005
hierarchical_jaccard,jaccard,stl_st_louis_downtown_airport_to_st_louis_lambert_2025-07-12_0016,st_louis_downtown_airport_to_st_louis_lambert,St. Louis Downtown Airport to St. Louis Lambert,w_0016,0.0,0.1,0.4,0.5,35.81755287820177,27.00095252734645,42,2,hier_jaccard_002,hier_jaccard_003
hierarchical_jaccard,jaccard,stl_st_louis_downtown_airport_to_st_louis_lambert_2025-07-12_0017,st_louis_downtown_airport_to_st_louis_lambert,St. Louis Downtown Airport to St. Louis Lambert,w_0017,0.0,0.1,0.5,0.4,35.81755287820177,25.17284614867026,42,2,hier_jaccard_002,hier_jaccard_003
hierarchical_jaccard,jaccard,stl_st_louis_downtown_airport_to_st_louis_lambert_2025-07-12_0022,st_louis_downtown_airport_to_st_louis_lambert,St. Louis Downtown Airport to St. Louis Lambert,w_0022,0.0,0.2,0.0,0.8,35.06932923764436,31.677514595203395,40,1,hier_jaccard_001,hier_jaccard_005
hierarchical_jaccard,jaccard,stl_st_louis_downtown_airport_to_st_louis_lambert_2025-07-12_0023,st_louis_downtown_airport_to_st_louis_lambert,St. Louis Downtown Airport to St. Louis Lambert,w_0023,0.0,0.2,0.1,0.7,35.06932923764436,30.34299929077227,40,1,hier_jaccard_001,hier_jaccard_005
hierarchical_jaccard,jaccard,stl_st_louis_downtown_airport_to_st_louis_lambert_2025-07-12_0024,st_louis_downtown_airport_to_st_louis_lambert,St. Louis Downtown Airport to St. Louis Lambert,w_0024,0.0,0.2,0.2,0.6,35.0695243590648,28.91624061902065,40,1,hier_jaccard_001,hier_jaccard_005
hierarchical_jaccard,jaccard,stl_st_louis_downtown_airport_to_st_louis_lambert_2025-07-12_0025,st_louis_downtown_airport_to_st_louis_lambert,St. Louis Downtown Airport to St. Louis Lambert,w_0025,0.0,0.2,0.3,0.5,35.0695243590648,27.48925005021747,40,1,hier_jaccard_001,hier_jaccard_005
hierarchical_jaccard,jaccard,stl_st_louis_downtown_airport_to_st_louis_lambert_2025-07-12_0026,st_louis_downtown_airport_to_st_louis_lambert,St. Louis Downtown Airport to St. Louis Lambert,w_0026,0.0,0.2,0.4,0.4,35.81755287820177,25.91433056939764,42,2,hier_jaccard_002,hier_jaccard_003
hierarchical_jaccard,jaccard,stl_st_louis_downtown_airport_to_st_louis_lambert_2025-07-12_0031,st_louis_downtown_airport_to_st_louis_lambert,St. Louis Downtown Airport to St. Louis Lambert,w_0031,0.0,0.3,0.0,0.7,35.445886833267345,30.45456203944274,41,3,hier_jaccard_003,hier_jaccard_004
hierarchical_jaccard,jaccard,stl_st_louis_downtown_airport_to_st_louis_lambert_2025-07-12_0032,st_louis_downtown_airport_to_st_louis_lambert,St. Louis Downtown Airport to St. Louis Lambert,w_0032,0.0,0.3,0.1,0.6,35.44584670542764,29.144557622167937,41,3,hier_jaccard_003,hier_jaccard_004
