clustering_method,distance_method,route_run_id,route_pair,route_pair_label,weight_id,distance_weight,population_weight,traffic_weight,airspace_weight,route_distance_km,total_weighted_score,path_nodes,direct_cluster_number,hierarchical_jaccard_cluster,hierarchical_jaccard_cluster_source
hierarchical_jaccard,jaccard,stl_midamerica_to_st_louis_union_station_2025-07-12_0095,midamerica_to_st_louis_union_station,MidAmerica to St. Louis Union Station,w_0095,0.1,0.3,0.1,0.5,51.33178355440356,23.27901627956698,68,2,hier_jaccard_002,hier_jaccard_001
hierarchical_jaccard,jaccard,stl_midamerica_to_st_louis_union_station_2025-07-12_0096,midamerica_to_st_louis_union_station,MidAmerica to St. Louis Union Station,w_0096,0.1,0.3,0.2,0.4,52.39749171894692,22.809282973143706,68,2,hier_jaccard_002,hier_jaccard_001
hierarchical_jaccard,jaccard,stl_midamerica_to_st_louis_union_station_2025-07-12_0102,midamerica_to_st_louis_union_station,MidAmerica to St. Louis Union Station,w_0102,0.1,0.4,0.1,0.4,51.33178355440356,22.335480374854804,68,2,hier_jaccard_002,hier_jaccard_001
hierarchical_jaccard,jaccard,stl_midamerica_to_st_louis_union_station_2025-07-12_0122,midamerica_to_st_louis_union_station,MidAmerica to St. Louis Union Station,w_0122,0.2,0.0,0.0,0.8,46.683328700980354,28.35560444222638,67,3,hier_jaccard_003,hier_jaccard_005
hierarchical_jaccard,jaccard,stl_midamerica_to_st_louis_union_station_2025-07-12_0123,midamerica_to_st_louis_union_station,MidAmerica to St. Louis Union Station,w_0123,0.2,0.0,0.1,0.7,46.6846833212005,28.092210166774148,67,3,hier_jaccard_003,hier_jaccard_005
hierarchical_jaccard,jaccard,stl_midamerica_to_st_louis_union_station_2025-07-12_0124,midamerica_to_st_louis_union_station,MidAmerica to St. Louis Union Station,w_0124,0.2,0.0,0.2,0.6,46.6846833212005,27.82851772189101,67,3,hier_jaccard_003,hier_jaccard_005
hierarchical_jaccard,jaccard,stl_midamerica_to_st_louis_union_station_2025-07-12_0125,midamerica_to_st_louis_union_station,MidAmerica to St. Louis Union Station,w_0125,0.2,0.0,0.3,0.5,47.21748486721864,27.507674081239408,67,3,hier_jaccard_003,hier_jaccard_005
hierarchical_jaccard,jaccard,stl_midamerica_to_st_louis_union_station_2025-07-12_0126,midamerica_to_st_louis_union_station,MidAmerica to St. Louis Union Station,w_0126,0.2,0.0,0.4,0.4,49.35212354000431,26.922653073301795,67,3,hier_jaccard_003,hier_jaccard_005
hierarchical_jaccard,jaccard,stl_midamerica_to_st_louis_union_station_2025-07-12_0127,midamerica_to_st_louis_union_station,MidAmerica to St. Louis Union Station,w_0127,0.2,0.0,0.5,0.3,49.88549483851638,26.289984744439924,67,3,hier_jaccard_003,hier_jaccard_005
hierarchical_jaccard,jaccard,stl_midamerica_to_st_louis_union_station_2025-07-12_0128,midamerica_to_st_louis_union_station,MidAmerica to St. Louis Union Station,w_0128,0.2,0.0,0.6,0.2,49.88549483851638,25.63989316824141,67,3,hier_jaccard_003,hier_jaccard_005
hierarchical_jaccard,jaccard,stl_midamerica_to_st_louis_union_station_2025-07-12_0131,midamerica_to_st_louis_union_station,MidAmerica to St. Louis Union Station,w_0131,0.2,0.1,0.0,0.7,48.13050890304261,28.203098152160724,68,2,hier_jaccard_002,hier_jaccard_001
hierarchical_jaccard,jaccard,stl_midamerica_to_st_louis_union_station_2025-07-12_0132,midamerica_to_st_louis_union_station,MidAmerica to St. Louis Union Station,w_0132,0.2,0.1,0.1,0.6,48.13046712794965,28.089381920025616,68,2,hier_jaccard_002,hier_jaccard_001
hierarchical_jaccard,jaccard,stl_midamerica_to_st_louis_union_station_2025-07-12_0133,midamerica_to_st_louis_union_station,MidAmerica to St. Louis Union Station,w_0133,0.2,0.1,0.2,0.5,50.798648829375125,27.95772558129488,68,2,hier_jaccard_002,hier_jaccard_001
hierarchical_jaccard,jaccard,stl_midamerica_to_st_louis_union_station_2025-07-12_0134,midamerica_to_st_louis_union_station,MidAmerica to St. Louis Union Station,w_0134,0.2,0.1,0.3,0.4,51.86357449099553,27.432435894371714,68,2,hier_jaccard_002,hier_jaccard_001
hierarchical_jaccard,jaccard,stl_midamerica_to_st_louis_union_station_2025-07-12_0135,midamerica_to_st_louis_union_station,MidAmerica to St. Louis Union Station,w_0135,0.2,0.1,0.4,0.3,52.39615009253328,26.84414715083864,68,2,hier_jaccard_002,hier_jaccard_001
hierarchical_jaccard,jaccard,stl_midamerica_to_st_louis_union_station_2025-07-12_0136,midamerica_to_st_louis_union_station,MidAmerica to St. Louis Union Station,w_0136,0.2,0.1,0.5,0.2,53.463171025454905,26.161963154063343,68,2,hier_jaccard_002,hier_jaccard_001
hierarchical_jaccard,jaccard,stl_midamerica_to_st_louis_union_station_2025-07-12_0139,midamerica_to_st_louis_union_station,MidAmerica to St. Louis Union Station,w_0139,0.2,0.2,0.0,0.6,50.26499556893611,27.50248034255353,68,2,hier_jaccard_002,hier_jaccard_001
hierarchical_jaccard,jaccard,stl_midamerica_to_st_louis_union_station_2025-07-12_0140,midamerica_to_st_louis_union_station,MidAmerica to St. Louis Union Station,w_0140,0.2,0.2,0.1,0.5,49.73218936936904,27.43641265142439,68,2,hier_jaccard_002,hier_jaccard_001
hierarchical_jaccard,jaccard,stl_midamerica_to_st_louis_union_station_2025-07-12_0141,midamerica_to_st_louis_union_station,MidAmerica to St. Louis Union Station,w_0141,0.2,0.2,0.2,0.4,51.331628248026135,27.11637666916789,68,2,hier_jaccard_002,hier_jaccard_001
hierarchical_jaccard,jaccard,stl_midamerica_to_st_louis_union_station_2025-07-12_0142,midamerica_to_st_louis_union_station,MidAmerica to St. Louis Union Station,w_0142,0.2,0.2,0.3,0.3,51.86447146751976,26.594808313553667,68,2,hier_jaccard_002,hier_jaccard_001
hierarchical_jaccard,jaccard,stl_midamerica_to_st_louis_union_station_2025-07-12_0146,midamerica_to_st_louis_union_station,MidAmerica to St. Louis Union Station,w_0146,0.2,0.3,0.0,0.5,50.26499556893611,26.68173269152873,68,2,hier_jaccard_002,hier_jaccard_001
hierarchical_jaccard,jaccard,stl_midamerica_to_st_louis_union_station_2025-07-12_0147,midamerica_to_st_louis_union_station,MidAmerica to St. Louis Union Station,w_0147,0.2,0.3,0.1,0.4,50.26577429898904,26.515293281236865,68,2,hier_jaccard_002,hier_jaccard_001
hierarchical_jaccard,jaccard,stl_midamerica_to_st_louis_union_station_2025-07-12_0148,midamerica_to_st_louis_union_station,MidAmerica to St. Louis Union Station,w_0148,0.2,0.3,0.2,0.3,51.33178355440356,26.188640273270497,68,2,hier_jaccard_002,hier_jaccard_001
hierarchical_jaccard,jaccard,stl_midamerica_to_st_louis_union_station_2025-07-12_0152,midamerica_to_st_louis_union_station,MidAmerica to St. Louis Union Station,w_0152,0.2,0.4,0.0,0.4,49.73368752232152,25.75334424010284,68,2,hier_jaccard_002,hier_jaccard_001
hierarchical_jaccard,jaccard,stl_midamerica_to_st_louis_union_station_2025-07-12_0153,midamerica_to_st_louis_union_station,MidAmerica to St. Louis Union Station,w_0153,0.2,0.4,0.1,0.3,50.26546330251309,25.575291982003087,68,2,hier_jaccard_002,hier_jaccard_001
hierarchical_jaccard,jaccard,stl_midamerica_to_st_louis_union_station_2025-07-12_0167,midamerica_to_st_louis_union_station,MidAmerica to St. Louis Union Station,w_0167,0.25,0.25,0.25,0.25,51.331628248026135,28.09547083645986,68,2,hier_jaccard_002,hier_jaccard_001
hierarchical_jaccard,jaccard,stl_midamerica_to_st_louis_union_station_2025-07-12_0168,midamerica_to_st_louis_union_station,MidAmerica to St. Louis Union Station,w_0168,0.3,0.0,0.0,0.7,46.683328700980354,31.23340666333956,67,3,hier_jaccard_003,hier_jaccard_005
hierarchical_jaccard,jaccard,stl_midamerica_to_st_louis_union_station_2025-07-12_0169,midamerica_to_st_louis_union_station,MidAmerica to St. Louis Union Station,w_0169,0.3,0.0,0.1,0.6,46.6846833212005,30.97016147260279,67,3,hier_jaccard_003,hier_jaccard_005
hierarchical_jaccard,jaccard,stl_midamerica_to_st_louis_union_station_2025-07-12_0170,midamerica_to_st_louis_union_station,MidAmerica to St. Louis Union Station,w_0170,0.3,0.0,0.2,0.5,46.6846833212005,30.70646902771965,67,3,hier_jaccard_003,hier_jaccard_005
hierarchical_jaccard,jaccard,stl_midamerica_to_st_louis_union_station_2025-07-12_0171,midamerica_to_st_louis_union_station,MidAmerica to St. Louis Union Station,w_0171,0.3,0.0,0.3,0.4,46.6852653698776,30.420615404363858,67,3,hier_jaccard_003,hier_jaccard_005
hierarchical_jaccard,jaccard,stl_midamerica_to_st_louis_union_station_2025-07-12_0172,midamerica_to_st_louis_union_station,MidAmerica to St. Louis Union Station,w_0172,0.3,0.0,0.4,0.3,48.285549094371376,29.949115824395008,67,3,hier_jaccard_003,hier_jaccard_005
hierarchical_jaccard,jaccard,stl_midamerica_to_st_louis_union_station_2025-07-12_0173,midamerica_to_st_louis_union_station,MidAmerica to St. Louis Union Station,w_0173,0.3,0.0,0.5,0.2,48.81913396625377,29.387383468601268,67,3,hier_jaccard_003,hier_jaccard_005
hierarchical_jaccard,jaccard,stl_midamerica_to_st_louis_union_station_2025-07-12_0174,midamerica_to_st_louis_union_station,MidAmerica to St. Louis Union Station,w_0174,0.3,0.0,0.6,0.1,47.72744971322616,27.95101650859681,67,6,hier_jaccard_006,hier_jaccard_006
hierarchical_jaccard,jaccard,stl_midamerica_to_st_louis_union_station_2025-07-12_0175,midamerica_to_st_louis_union_station,MidAmerica to St. Louis Union Station,w_0175,0.3,0.0,0.7,0.0,47.72744971322616,25.549828681314896,67,6,hier_jaccard_006,hier_jaccard_006
hierarchical_jaccard,jaccard,stl_midamerica_to_st_louis_union_station_2025-07-12_0176,midamerica_to_st_louis_union_station,MidAmerica to St. Louis Union Station,w_0176,0.3,0.1,0.0,0.6,47.22076683153593,31.190444278917205,67,7,hier_jaccard_007,hier_jaccard_009
hierarchical_jaccard,jaccard,stl_midamerica_to_st_louis_union_station_2025-07-12_0177,midamerica_to_st_louis_union_station,MidAmerica to St. Louis Union Station,w_0177,0.3,0.1,0.1,0.5,48.13046712794965,31.126451083561967,68,2,hier_jaccard_002,hier_jaccard_001
hierarchical_jaccard,jaccard,stl_midamerica_to_st_louis_union_station_2025-07-12_0178,midamerica_to_st_louis_union_station,MidAmerica to St. Louis Union Station,w_0178,0.3,0.1,0.2,0.4,46.684760925576846,30.99763224731789,67,3,hier_jaccard_003,hier_jaccard_005
hierarchical_jaccard,jaccard,stl_midamerica_to_st_louis_union_station_2025-07-12_0179,midamerica_to_st_louis_union_station,MidAmerica to St. Louis Union Station,w_0179,0.3,0.1,0.3,0.3,48.285549094371376,30.623767835137965,67,3,hier_jaccard_003,hier_jaccard_005
hierarchical_jaccard,jaccard,stl_midamerica_to_st_louis_union_station_2025-07-12_0180,midamerica_to_st_louis_union_station,MidAmerica to St. Louis Union Station,w_0180,0.3,0.1,0.4,0.2,48.285549094371376,30.06544408860337,67,3,hier_jaccard_003,hier_jaccard_005
hierarchical_jaccard,jaccard,stl_midamerica_to_st_louis_union_station_2025-07-12_0181,midamerica_to_st_louis_union_station,MidAmerica to St. Louis Union Station,w_0181,0.3,0.1,0.5,0.1,48.25919854982296,28.70451008639743,67,6,hier_jaccard_006,hier_jaccard_006
hierarchical_jaccard,jaccard,stl_midamerica_to_st_louis_union_station_2025-07-12_0182,midamerica_to_st_louis_union_station,MidAmerica to St. Louis Union Station,w_0182,0.3,0.1,0.6,0.0,48.25919854982296,26.303322259115514,67,6,hier_jaccard_006,hier_jaccard_006
hierarchical_jaccard,jaccard,stl_midamerica_to_st_louis_union_station_2025-07-12_0183,midamerica_to_st_louis_union_station,MidAmerica to St. Louis Union Station,w_0183,0.3,0.2,0.0,0.5,48.66685213560263,30.668041392314706,68,2,hier_jaccard_002,hier_jaccard_001
hierarchical_jaccard,jaccard,stl_midamerica_to_st_louis_union_station_2025-07-12_0184,midamerica_to_st_louis_union_station,MidAmerica to St. Louis Union Station,w_0184,0.3,0.2,0.1,0.4,49.19920995071805,30.570061625384376,68,2,hier_jaccard_002,hier_jaccard_001
hierarchical_jaccard,jaccard,stl_midamerica_to_st_louis_union_station_2025-07-12_0185,midamerica_to_st_louis_union_station,MidAmerica to St. Louis Union Station,w_0185,0.3,0.2,0.2,0.3,49.19905464434062,30.292314127408314,68,2,hier_jaccard_002,hier_jaccard_001
hierarchical_jaccard,jaccard,stl_midamerica_to_st_louis_union_station_2025-07-12_0186,midamerica_to_st_louis_union_station,MidAmerica to St. Louis Union Station,w_0186,0.3,0.2,0.3,0.2,50.798648829375125,29.935392791528127,68,2,hier_jaccard_002,hier_jaccard_001
hierarchical_jaccard,jaccard,stl_midamerica_to_st_louis_union_station_2025-07-12_0189,midamerica_to_st_louis_union_station,MidAmerica to St. Louis Union Station,w_0189,0.3,0.3,0.0,0.4,49.20045512079,29.782482943117287,68,2,hier_jaccard_002,hier_jaccard_001
hierarchical_jaccard,jaccard,stl_midamerica_to_st_louis_union_station_2025-07-12_0190,midamerica_to_st_louis_union_station,MidAmerica to St. Louis Union Station,w_0190,0.3,0.3,0.1,0.3,49.73218936936904,29.68558442548161,68,2,hier_jaccard_002,hier_jaccard_001
hierarchical_jaccard,jaccard,stl_midamerica_to_st_louis_union_station_2025-07-12_0194,midamerica_to_st_louis_union_station,MidAmerica to St. Louis Union Station,w_0194,0.3,0.4,0.0,0.3,49.20045512079,28.88181566247619,68,2,hier_jaccard_002,hier_jaccard_001
hierarchical_jaccard,jaccard,stl_midamerica_to_st_louis_union_station_2025-07-12_0204,midamerica_to_st_louis_union_station,MidAmerica to St. Louis Union Station,w_0204,0.4,0.0,0.0,0.6,46.683328700980354,34.11120888445275,67,3,hier_jaccard_003,hier_jaccard_005
hierarchical_jaccard,jaccard,stl_midamerica_to_st_louis_union_station_2025-07-12_0205,midamerica_to_st_louis_union_station,MidAmerica to St. Louis Union Station,w_0205,0.4,0.0,0.1,0.5,46.6846833212005,33.84811277843143,67,3,hier_jaccard_003,hier_jaccard_005
hierarchical_jaccard,jaccard,stl_midamerica_to_st_louis_union_station_2025-07-12_0206,midamerica_to_st_louis_union_station,MidAmerica to St. Louis Union Station,w_0206,0.4,0.0,0.2,0.4,46.6846833212005,33.58442033354829,67,3,hier_jaccard_003,hier_jaccard_005
hierarchical_jaccard,jaccard,stl_midamerica_to_st_louis_union_station_2025-07-12_0207,midamerica_to_st_louis_union_station,MidAmerica to St. Louis Union Station,w_0207,0.4,0.0,0.3,0.3,46.6852653698776,33.23863076841348,67,3,hier_jaccard_003,hier_jaccard_005
hierarchical_jaccard,jaccard,stl_midamerica_to_st_louis_union_station_2025-07-12_0208,midamerica_to_st_louis_union_station,MidAmerica to St. Louis Union Station,w_0208,0.4,0.0,0.4,0.2,46.6852653698776,32.82748720581848,67,3,hier_jaccard_003,hier_jaccard_005
hierarchical_jaccard,jaccard,stl_midamerica_to_st_louis_union_station_2025-07-12_0209,midamerica_to_st_louis_union_station,MidAmerica to St. Louis Union Station,w_0209,0.4,0.0,0.5,0.1,46.66251449753805,31.68982918337168,67,6,hier_jaccard_006,hier_jaccard_006
hierarchical_jaccard,jaccard,stl_midamerica_to_st_louis_union_station_2025-07-12_0210,midamerica_to_st_louis_union_station,MidAmerica to St. Louis Union Station,w_0210,0.4,0.0,0.6,0.0,46.66251449753805,29.35938583330964,67,6,hier_jaccard_006,hier_jaccard_006
hierarchical_jaccard,jaccard,stl_midamerica_to_st_louis_union_station_2025-07-12_0211,midamerica_to_st_louis_union_station,MidAmerica to St. Louis Union Station,w_0211,0.4,0.1,0.0,0.5,47.22076683153593,34.12739504186994,67,7,hier_jaccard_007,hier_jaccard_009
hierarchical_jaccard,jaccard,stl_midamerica_to_st_louis_union_station_2025-07-12_0212,midamerica_to_st_louis_union_station,MidAmerica to St. Louis Union Station,w_0212,0.4,0.1,0.1,0.4,46.68855540718086,34.09080054309263,67,7,hier_jaccard_007,hier_jaccard_009
hierarchical_jaccard,jaccard,stl_midamerica_to_st_louis_union_station_2025-07-12_0213,midamerica_to_st_louis_union_station,MidAmerica to St. Louis Union Station,w_0213,0.4,0.1,0.2,0.3,46.684760925576846,33.87559209401,67,3,hier_jaccard_003,hier_jaccard_005
hierarchical_jaccard,jaccard,stl_midamerica_to_st_louis_union_station_2025-07-12_0214,midamerica_to_st_louis_union_station,MidAmerica to St. Louis Union Station,w_0214,0.4,0.1,0.3,0.2,46.6852653698776,33.507105165174,67,3,hier_jaccard_003,hier_jaccard_005
hierarchical_jaccard,jaccard,stl_midamerica_to_st_louis_union_station_2025-07-12_0215,midamerica_to_st_louis_union_station,MidAmerica to St. Louis Union Station,w_0215,0.4,0.1,0.4,0.1,46.661356960006685,32.417294428818565,67,6,hier_jaccard_006,hier_jaccard_006
hierarchical_jaccard,jaccard,stl_midamerica_to_st_louis_union_station_2025-07-12_0216,midamerica_to_st_louis_union_station,MidAmerica to St. Louis Union Station,w_0216,0.4,0.1,0.5,0.0,46.66158866129443,30.13717288059477,67,6,hier_jaccard_006,hier_jaccard_006
hierarchical_jaccard,jaccard,stl_midamerica_to_st_louis_union_station_2025-07-12_0217,midamerica_to_st_louis_union_station,MidAmerica to St. Louis Union Station,w_0217,0.4,0.2,0.0,0.4,48.66685213560263,33.70414319470471,68,2,hier_jaccard_002,hier_jaccard_001
hierarchical_jaccard,jaccard,stl_midamerica_to_st_louis_union_station_2025-07-12_0218,midamerica_to_st_louis_union_station,MidAmerica to St. Louis Union Station,w_0218,0.4,0.2,0.1,0.3,47.59754975929874,33.572034039042514,68,2,hier_jaccard_002,hier_jaccard_001
hierarchical_jaccard,jaccard,stl_midamerica_to_st_louis_union_station_2025-07-12_0219,midamerica_to_st_louis_union_station,MidAmerica to St. Louis Union Station,w_0219,0.4,0.2,0.2,0.2,49.19905464434062,33.386988257598475,68,2,hier_jaccard_002,hier_jaccard_001
hierarchical_jaccard,jaccard,stl_midamerica_to_st_louis_union_station_2025-07-12_0221,midamerica_to_st_louis_union_station,MidAmerica to St. Louis Union Station,w_0221,0.4,0.2,0.4,0.0,47.193654795479866,30.57053329873205,67,6,hier_jaccard_006,hier_jaccard_006
hierarchical_jaccard,jaccard,stl_midamerica_to_st_louis_union_station_2025-07-12_0222,midamerica_to_st_louis_union_station,MidAmerica to St. Louis Union Station,w_0222,0.4,0.3,0.0,0.3,49.20045512079,32.87731120479747,68,2,hier_jaccard_002,hier_jaccard_001
hierarchical_jaccard,jaccard,stl_midamerica_to_st_louis_union_station_2025-07-12_0223,midamerica_to_st_louis_union_station,MidAmerica to St. Louis Union Station,w_0223,0.4,0.3,0.1,0.2,49.19920995071805,32.83871227509091,68,2,hier_jaccard_002,hier_jaccard_001
hierarchical_jaccard,jaccard,stl_midamerica_to_st_louis_union_station_2025-07-12_0226,midamerica_to_st_louis_union_station,MidAmerica to St. Louis Union Station,w_0226,0.4,0.4,0.0,0.2,49.20045512079,31.97664392415638,68,2,hier_jaccard_002,hier_jaccard_001
hierarchical_jaccard,jaccard,stl_midamerica_to_st_louis_union_station_2025-07-12_0232,midamerica_to_st_louis_union_station,MidAmerica to St. Louis Union Station,w_0232,0.5,0.0,0.0,0.5,46.683328700980354,36.98901110556593,67,3,hier_jaccard_003,hier_jaccard_005
hierarchical_jaccard,jaccard,stl_midamerica_to_st_louis_union_station_2025-07-12_0233,midamerica_to_st_louis_union_station,MidAmerica to St. Louis Union Station,w_0233,0.5,0.0,0.1,0.4,46.6846833212005,36.72606408426007,67,3,hier_jaccard_003,hier_jaccard_005
hierarchical_jaccard,jaccard,stl_midamerica_to_st_louis_union_station_2025-07-12_0234,midamerica_to_st_louis_union_station,MidAmerica to St. Louis Union Station,w_0234,0.5,0.0,0.2,0.3,46.6846833212005,36.462371639376926,67,3,hier_jaccard_003,hier_jaccard_005
hierarchical_jaccard,jaccard,stl_midamerica_to_st_louis_union_station_2025-07-12_0235,midamerica_to_st_louis_union_station,MidAmerica to St. Louis Union Station,w_0235,0.5,0.0,0.3,0.2,46.6852653698776,36.05664613246309,67,3,hier_jaccard_003,hier_jaccard_005
hierarchical_jaccard,jaccard,stl_midamerica_to_st_louis_union_station_2025-07-12_0236,midamerica_to_st_louis_union_station,MidAmerica to St. Louis Union Station,w_0236,0.5,0.0,0.4,0.1,46.66251449753805,35.35578401685419,67,6,hier_jaccard_006,hier_jaccard_006
hierarchical_jaccard,jaccard,stl_midamerica_to_st_louis_union_station_2025-07-12_0237,midamerica_to_st_louis_union_station,MidAmerica to St. Louis Union Station,w_0237,0.5,0.0,0.5,0.0,46.66251449753805,33.02534066679215,67,6,hier_jaccard_006,hier_jaccard_006
hierarchical_jaccard,jaccard,stl_midamerica_to_st_louis_union_station_2025-07-12_0238,midamerica_to_st_louis_union_station,MidAmerica to St. Louis Union Station,w_0238,0.5,0.1,0.0,0.4,46.68855540718086,36.96935411859173,67,7,hier_jaccard_007,hier_jaccard_009
hierarchical_jaccard,jaccard,stl_midamerica_to_st_louis_union_station_2025-07-12_0239,midamerica_to_st_louis_union_station,MidAmerica to St. Louis Union Station,w_0239,0.5,0.1,0.1,0.3,46.68855540718086,36.90917799702388,67,7,hier_jaccard_007,hier_jaccard_009
hierarchical_jaccard,jaccard,stl_midamerica_to_st_louis_union_station_2025-07-12_0240,midamerica_to_st_louis_union_station,MidAmerica to St. Louis Union Station,w_0240,0.5,0.1,0.2,0.2,46.6852653698776,36.73626409181861,67,3,hier_jaccard_003,hier_jaccard_005
hierarchical_jaccard,jaccard,stl_midamerica_to_st_louis_union_station_2025-07-12_0241,midamerica_to_st_louis_union_station,MidAmerica to St. Louis Union Station,w_0241,0.5,0.1,0.3,0.1,46.661356960006685,36.03271761985216,67,6,hier_jaccard_006,hier_jaccard_006
hierarchical_jaccard,jaccard,stl_midamerica_to_st_louis_union_station_2025-07-12_0242,midamerica_to_st_louis_union_station,MidAmerica to St. Louis Union Station,w_0242,0.5,0.1,0.4,0.0,46.661356960006685,33.752678517747995,67,6,hier_jaccard_006,hier_jaccard_006
hierarchical_jaccard,jaccard,stl_midamerica_to_st_louis_union_station_2025-07-12_0243,midamerica_to_st_louis_union_station,MidAmerica to St. Louis Union Station,w_0243,0.5,0.2,0.0,0.3,47.0639138100706,36.62056009095311,68,7,hier_jaccard_007,hier_jaccard_009
