clustering_method,distance_method,route_run_id,route_pair,route_pair_label,weight_id,distance_weight,population_weight,traffic_weight,airspace_weight,route_distance_km,total_weighted_score,path_nodes,direct_cluster_number,dbscan_cluster,dbscan_cluster_source
dbscan_frechet,frechet,stl_st_louis_downtown_airport_to_st_louis_lambert_2026-03-07_0165,st_louis_downtown_airport_to_st_louis_lambert,St. Louis Downtown Airport to St. Louis Lambert,w_0165,0.2,0.7,0.1,0.0,41.7707608340185,19.04222352702549,55,2,dbscan_002,dbscan_003
dbscan_frechet,frechet,stl_st_louis_downtown_airport_to_st_louis_lambert_2026-03-07_0166,st_louis_downtown_airport_to_st_louis_lambert,St. Louis Downtown Airport to St. Louis Lambert,w_0166,0.2,0.8,0.0,0.0,41.77074742931658,16.13649965177035,55,2,dbscan_002,dbscan_003
dbscan_frechet,frechet,stl_st_louis_downtown_airport_to_st_louis_lambert_2026-03-07_0167,st_louis_downtown_airport_to_st_louis_lambert,St. Louis Downtown Airport to St. Louis Lambert,w_0167,0.25,0.25,0.25,0.25,35.4449746107742,27.59450476853174,41,1,dbscan_001,dbscan_001
dbscan_frechet,frechet,stl_st_louis_downtown_airport_to_st_louis_lambert_2026-03-07_0168,st_louis_downtown_airport_to_st_louis_lambert,St. Louis Downtown Airport to St. Louis Lambert,w_0168,0.3,0.0,0.0,0.7,35.06847425714207,34.95853713153994,40,1,dbscan_001,dbscan_001
dbscan_frechet,frechet,stl_st_louis_downtown_airport_to_st_louis_lambert_2026-03-07_0169,st_louis_downtown_airport_to_st_louis_lambert,St. Louis Downtown Airport to St. Louis Lambert,w_0169,0.3,0.0,0.1,0.6,35.06909548721607,33.15476573061584,40,1,dbscan_001,dbscan_001
dbscan_frechet,frechet,stl_st_louis_downtown_airport_to_st_louis_lambert_2026-03-07_0170,st_louis_downtown_airport_to_st_louis_lambert,St. Louis Downtown Airport to St. Louis Lambert,w_0170,0.3,0.0,0.2,0.5,35.06909548721607,31.35078921853045,40,1,dbscan_001,dbscan_001
dbscan_frechet,frechet,stl_st_louis_downtown_airport_to_st_louis_lambert_2026-03-07_0171,st_louis_downtown_airport_to_st_louis_lambert,St. Louis Downtown Airport to St. Louis Lambert,w_0171,0.3,0.0,0.3,0.4,35.0695243590648,29.42659172079501,40,1,dbscan_001,dbscan_001
dbscan_frechet,frechet,stl_st_louis_downtown_airport_to_st_louis_lambert_2026-03-07_0172,st_louis_downtown_airport_to_st_louis_lambert,St. Louis Downtown Airport to St. Louis Lambert,w_0172,0.3,0.0,0.4,0.3,35.44496799381346,27.33156984752936,41,1,dbscan_001,dbscan_001
dbscan_frechet,frechet,stl_st_louis_downtown_airport_to_st_louis_lambert_2026-03-07_0173,st_louis_downtown_airport_to_st_louis_lambert,St. Louis Downtown Airport to St. Louis Lambert,w_0173,0.3,0.0,0.5,0.2,35.81950888310027,25.173550016778684,42,1,dbscan_001,dbscan_001
dbscan_frechet,frechet,stl_st_louis_downtown_airport_to_st_louis_lambert_2026-03-07_0174,st_louis_downtown_airport_to_st_louis_lambert,St. Louis Downtown Airport to St. Louis Lambert,w_0174,0.3,0.0,0.6,0.1,37.84513438614575,22.86128927738192,46,1,dbscan_001,dbscan_001
dbscan_frechet,frechet,stl_st_louis_downtown_airport_to_st_louis_lambert_2026-03-07_0175,st_louis_downtown_airport_to_st_louis_lambert,St. Louis Downtown Airport to St. Louis Lambert,w_0175,0.3,0.0,0.7,0.0,40.247260459156216,19.90053326376575,51,1,dbscan_001,dbscan_001
dbscan_frechet,frechet,stl_st_louis_downtown_airport_to_st_louis_lambert_2026-03-07_0176,st_louis_downtown_airport_to_st_louis_lambert,St. Louis Downtown Airport to St. Louis Lambert,w_0176,0.3,0.1,0.0,0.6,35.06932923764436,34.09757671754175,40,1,dbscan_001,dbscan_001
dbscan_frechet,frechet,stl_st_louis_downtown_airport_to_st_louis_lambert_2026-03-07_0177,st_louis_downtown_airport_to_st_louis_lambert,St. Louis Downtown Airport to St. Louis Lambert,w_0177,0.3,0.1,0.1,0.5,35.0695243590648,32.28656401395352,40,1,dbscan_001,dbscan_001
dbscan_frechet,frechet,stl_st_louis_downtown_airport_to_st_louis_lambert_2026-03-07_0178,st_louis_downtown_airport_to_st_louis_lambert,St. Louis Downtown Airport to St. Louis Lambert,w_0178,0.3,0.1,0.2,0.4,35.0695243590648,30.349133306531023,40,1,dbscan_001,dbscan_001
dbscan_frechet,frechet,stl_st_louis_downtown_airport_to_st_louis_lambert_2026-03-07_0179,st_louis_downtown_airport_to_st_louis_lambert,St. Louis Downtown Airport to St. Louis Lambert,w_0179,0.3,0.1,0.3,0.3,35.0695243590648,28.411702599108523,40,1,dbscan_001,dbscan_001
dbscan_frechet,frechet,stl_st_louis_downtown_airport_to_st_louis_lambert_2026-03-07_0180,st_louis_downtown_airport_to_st_louis_lambert,St. Louis Downtown Airport to St. Louis Lambert,w_0180,0.3,0.1,0.4,0.2,35.44516965599588,26.366350503824982,41,1,dbscan_001,dbscan_001
dbscan_frechet,frechet,stl_st_louis_downtown_airport_to_st_louis_lambert_2026-03-07_0181,st_louis_downtown_airport_to_st_louis_lambert,St. Louis Downtown Airport to St. Louis Lambert,w_0181,0.3,0.1,0.5,0.1,35.81950888310027,24.28300627244409,42,1,dbscan_001,dbscan_001
dbscan_frechet,frechet,stl_st_louis_downtown_airport_to_st_louis_lambert_2026-03-07_0182,st_louis_downtown_airport_to_st_louis_lambert,St. Louis Downtown Airport to St. Louis Lambert,w_0182,0.3,0.1,0.6,0.0,37.845173286320176,21.819400095079217,46,1,dbscan_001,dbscan_001
dbscan_frechet,frechet,stl_st_louis_downtown_airport_to_st_louis_lambert_2026-03-07_0183,st_louis_downtown_airport_to_st_louis_lambert,St. Louis Downtown Airport to St. Louis Lambert,w_0183,0.3,0.2,0.0,0.5,35.06987633323177,33.12139928035805,40,1,dbscan_001,dbscan_001
dbscan_frechet,frechet,stl_st_louis_downtown_airport_to_st_louis_lambert_2026-03-07_0184,st_louis_downtown_airport_to_st_louis_lambert,St. Louis Downtown Airport to St. Louis Lambert,w_0184,0.3,0.2,0.1,0.4,35.0695243590648,31.27167489226704,40,1,dbscan_001,dbscan_001
dbscan_frechet,frechet,stl_st_louis_downtown_airport_to_st_louis_lambert_2026-03-07_0185,st_louis_downtown_airport_to_st_louis_lambert,St. Louis Downtown Airport to St. Louis Lambert,w_0185,0.3,0.2,0.2,0.3,35.0695243590648,29.33424418484453,40,1,dbscan_001,dbscan_001
dbscan_frechet,frechet,stl_st_louis_downtown_airport_to_st_louis_lambert_2026-03-07_0186,st_louis_downtown_airport_to_st_louis_lambert,St. Louis Downtown Airport to St. Louis Lambert,w_0186,0.3,0.2,0.3,0.2,35.44516965599588,27.35148229488868,41,1,dbscan_001,dbscan_001
dbscan_frechet,frechet,stl_st_louis_downtown_airport_to_st_louis_lambert_2026-03-07_0187,st_louis_downtown_airport_to_st_louis_lambert,St. Louis Downtown Airport to St. Louis Lambert,w_0187,0.3,0.2,0.4,0.1,35.44516965599588,25.27114395231017,41,1,dbscan_001,dbscan_001
dbscan_frechet,frechet,stl_st_louis_downtown_airport_to_st_louis_lambert_2026-03-07_0188,st_louis_downtown_airport_to_st_louis_lambert,St. Louis Downtown Airport to St. Louis Lambert,w_0188,0.3,0.2,0.5,0.0,35.44516965599588,23.19080560973165,41,1,dbscan_001,dbscan_001
dbscan_frechet,frechet,stl_st_louis_downtown_airport_to_st_louis_lambert_2026-03-07_0189,st_louis_downtown_airport_to_st_louis_lambert,St. Louis Downtown Airport to St. Louis Lambert,w_0189,0.3,0.3,0.0,0.4,36.197024617572914,31.70478065404592,43,1,dbscan_001,dbscan_001
dbscan_frechet,frechet,stl_st_louis_downtown_airport_to_st_louis_lambert_2026-03-07_0190,st_louis_downtown_airport_to_st_louis_lambert,St. Louis Downtown Airport to St. Louis Lambert,w_0190,0.3,0.3,0.1,0.3,35.445873467048145,30.166242764219938,41,1,dbscan_001,dbscan_001
dbscan_frechet,frechet,stl_st_louis_downtown_airport_to_st_louis_lambert_2026-03-07_0191,st_louis_downtown_airport_to_st_louis_lambert,St. Louis Downtown Airport to St. Louis Lambert,w_0191,0.3,0.3,0.2,0.2,35.4449746107742,28.276490736719744,41,1,dbscan_001,dbscan_001
dbscan_frechet,frechet,stl_st_louis_downtown_airport_to_st_louis_lambert_2026-03-07_0192,st_louis_downtown_airport_to_st_louis_lambert,St. Louis Downtown Airport to St. Louis Lambert,w_0192,0.3,0.3,0.3,0.1,35.4449746107742,26.23340572223809,41,1,dbscan_001,dbscan_001
dbscan_frechet,frechet,stl_st_louis_downtown_airport_to_st_louis_lambert_2026-03-07_0193,st_louis_downtown_airport_to_st_louis_lambert,St. Louis Downtown Airport to St. Louis Lambert,w_0193,0.3,0.3,0.4,0.0,35.44516965599588,24.175937400795352,41,1,dbscan_001,dbscan_001
dbscan_frechet,frechet,stl_st_louis_downtown_airport_to_st_louis_lambert_2026-03-07_0194,st_louis_downtown_airport_to_st_louis_lambert,St. Louis Downtown Airport to St. Louis Lambert,w_0194,0.3,0.4,0.0,0.3,36.197024617572914,29.795990896132324,43,1,dbscan_001,dbscan_001
dbscan_frechet,frechet,stl_st_louis_downtown_airport_to_st_louis_lambert_2026-03-07_0195,st_louis_downtown_airport_to_st_louis_lambert,St. Louis Downtown Airport to St. Louis Lambert,w_0195,0.3,0.4,0.1,0.2,36.19709159463293,28.30242057533688,43,1,dbscan_001,dbscan_001
dbscan_frechet,frechet,stl_st_louis_downtown_airport_to_st_louis_lambert_2026-03-07_0196,st_louis_downtown_airport_to_st_louis_lambert,St. Louis Downtown Airport to St. Louis Lambert,w_0196,0.3,0.4,0.2,0.1,36.19709159463293,26.80882814076566,43,1,dbscan_001,dbscan_001
dbscan_frechet,frechet,stl_st_louis_downtown_airport_to_st_louis_lambert_2026-03-07_0197,st_louis_downtown_airport_to_st_louis_lambert,St. Louis Downtown Airport to St. Louis Lambert,w_0197,0.3,0.4,0.3,0.0,35.4449746107742,25.09334396823581,41,1,dbscan_001,dbscan_001
dbscan_frechet,frechet,stl_st_louis_downtown_airport_to_st_louis_lambert_2026-03-07_0198,st_louis_downtown_airport_to_st_louis_lambert,St. Louis Downtown Airport to St. Louis Lambert,w_0198,0.3,0.5,0.0,0.2,41.395240995826775,27.096840547402863,54,2,dbscan_002,dbscan_003
dbscan_frechet,frechet,stl_st_louis_downtown_airport_to_st_louis_lambert_2026-03-07_0199,st_louis_downtown_airport_to_st_louis_lambert,St. Louis Downtown Airport to St. Louis Lambert,w_0199,0.3,0.5,0.1,0.1,36.57211296758437,26.321702180258903,44,1,dbscan_001,dbscan_001
dbscan_frechet,frechet,stl_st_louis_downtown_airport_to_st_louis_lambert_2026-03-07_0200,st_louis_downtown_airport_to_st_louis_lambert,St. Louis Downtown Airport to St. Louis Lambert,w_0200,0.3,0.5,0.2,0.0,36.57211296758437,24.88694121610289,44,1,dbscan_001,dbscan_001
dbscan_frechet,frechet,stl_st_louis_downtown_airport_to_st_louis_lambert_2026-03-07_0201,st_louis_downtown_airport_to_st_louis_lambert,St. Louis Downtown Airport to St. Louis Lambert,w_0201,0.3,0.6,0.0,0.1,41.77074742931658,23.51808606313807,55,2,dbscan_002,dbscan_003
dbscan_frechet,frechet,stl_st_louis_downtown_airport_to_st_louis_lambert_2026-03-07_0202,st_louis_downtown_airport_to_st_louis_lambert,St. Louis Downtown Airport to St. Louis Lambert,w_0202,0.3,0.6,0.1,0.0,41.7707608340185,22.771588649420256,55,2,dbscan_002,dbscan_003
dbscan_frechet,frechet,stl_st_louis_downtown_airport_to_st_louis_lambert_2026-03-07_0203,st_louis_downtown_airport_to_st_louis_lambert,St. Louis Downtown Airport to St. Louis Lambert,w_0203,0.3,0.7,0.0,0.0,41.77074742931658,19.86586329889098,55,2,dbscan_002,dbscan_003
dbscan_frechet,frechet,stl_st_louis_downtown_airport_to_st_louis_lambert_2026-03-07_0204,st_louis_downtown_airport_to_st_louis_lambert,St. Louis Downtown Airport to St. Louis Lambert,w_0204,0.4,0.0,0.0,0.6,35.06847425714207,35.47804950871992,40,1,dbscan_001,dbscan_001
dbscan_frechet,frechet,stl_st_louis_downtown_airport_to_st_louis_lambert_2026-03-07_0205,st_louis_downtown_airport_to_st_louis_lambert,St. Louis Downtown Airport to St. Louis Lambert,w_0205,0.4,0.0,0.1,0.5,35.06909548721607,33.674346478182905,40,1,dbscan_001,dbscan_001
dbscan_frechet,frechet,stl_st_louis_downtown_airport_to_st_louis_lambert_2026-03-07_0206,st_louis_downtown_airport_to_st_louis_lambert,St. Louis Downtown Airport to St. Louis Lambert,w_0206,0.4,0.0,0.2,0.4,35.0695243590648,31.843650375905018,40,1,dbscan_001,dbscan_001
dbscan_frechet,frechet,stl_st_louis_downtown_airport_to_st_louis_lambert_2026-03-07_0207,st_louis_downtown_airport_to_st_louis_lambert,St. Louis Downtown Airport to St. Louis Lambert,w_0207,0.4,0.0,0.3,0.3,35.44496799381346,29.905336294047306,41,1,dbscan_001,dbscan_001
dbscan_frechet,frechet,stl_st_louis_downtown_airport_to_st_louis_lambert_2026-03-07_0208,st_louis_downtown_airport_to_st_louis_lambert,St. Louis Downtown Airport to St. Louis Lambert,w_0208,0.4,0.0,0.4,0.2,35.44496799381346,27.792517795186665,41,1,dbscan_001,dbscan_001
dbscan_frechet,frechet,stl_st_louis_downtown_airport_to_st_louis_lambert_2026-03-07_0209,st_louis_downtown_airport_to_st_louis_lambert,St. Louis Downtown Airport to St. Louis Lambert,w_0209,0.4,0.0,0.5,0.1,35.81950888310027,25.61571861142972,42,1,dbscan_001,dbscan_001
dbscan_frechet,frechet,stl_st_louis_downtown_airport_to_st_louis_lambert_2026-03-07_0210,st_louis_downtown_airport_to_st_louis_lambert,St. Louis Downtown Airport to St. Louis Lambert,w_0210,0.4,0.0,0.6,0.0,37.84507993498278,23.24115450879878,46,1,dbscan_001,dbscan_001
dbscan_frechet,frechet,stl_st_louis_downtown_airport_to_st_louis_lambert_2026-03-07_0211,st_louis_downtown_airport_to_st_louis_lambert,St. Louis Downtown Airport to St. Louis Lambert,w_0211,0.4,0.1,0.0,0.5,35.06932923764436,34.6171831908551,40,1,dbscan_001,dbscan_001
dbscan_frechet,frechet,stl_st_louis_downtown_airport_to_st_louis_lambert_2026-03-07_0212,st_louis_downtown_airport_to_st_louis_lambert,St. Louis Downtown Airport to St. Louis Lambert,w_0212,0.4,0.1,0.1,0.4,35.0695243590648,32.76619196164103,40,1,dbscan_001,dbscan_001
dbscan_frechet,frechet,stl_st_louis_downtown_airport_to_st_louis_lambert_2026-03-07_0213,st_louis_downtown_airport_to_st_louis_lambert,St. Louis Downtown Airport to St. Louis Lambert,w_0213,0.4,0.1,0.2,0.3,35.0695243590648,30.828761254218527,40,1,dbscan_001,dbscan_001
dbscan_frechet,frechet,stl_st_louis_downtown_airport_to_st_louis_lambert_2026-03-07_0214,st_louis_downtown_airport_to_st_louis_lambert,St. Louis Downtown Airport to St. Louis Lambert,w_0214,0.4,0.1,0.3,0.2,35.0695243590648,28.891330546796027,40,1,dbscan_001,dbscan_001
dbscan_frechet,frechet,stl_st_louis_downtown_airport_to_st_louis_lambert_2026-03-07_0215,st_louis_downtown_airport_to_st_louis_lambert,St. Louis Downtown Airport to St. Louis Lambert,w_0215,0.4,0.1,0.4,0.1,35.44516965599588,26.8273206457096,41,1,dbscan_001,dbscan_001
dbscan_frechet,frechet,stl_st_louis_downtown_airport_to_st_louis_lambert_2026-03-07_0216,st_louis_downtown_airport_to_st_louis_lambert,St. Louis Downtown Airport to St. Louis Lambert,w_0216,0.4,0.1,0.5,0.0,35.81950888310027,24.725174867095124,42,1,dbscan_001,dbscan_001
dbscan_frechet,frechet,stl_st_louis_downtown_airport_to_st_louis_lambert_2026-03-07_0217,st_louis_downtown_airport_to_st_louis_lambert,St. Louis Downtown Airport to St. Louis Lambert,w_0217,0.4,0.2,0.0,0.4,35.06987633323177,33.60106596507882,40,1,dbscan_001,dbscan_001
dbscan_frechet,frechet,stl_st_louis_downtown_airport_to_st_louis_lambert_2026-03-07_0218,st_louis_downtown_airport_to_st_louis_lambert,St. Louis Downtown Airport to St. Louis Lambert,w_0218,0.4,0.2,0.1,0.3,35.0695243590648,31.75130283995454,40,1,dbscan_001,dbscan_001
dbscan_frechet,frechet,stl_st_louis_downtown_airport_to_st_louis_lambert_2026-03-07_0219,st_louis_downtown_airport_to_st_louis_lambert,St. Louis Downtown Airport to St. Louis Lambert,w_0219,0.4,0.2,0.2,0.2,35.0695243590648,29.81387213253204,40,1,dbscan_001,dbscan_001
dbscan_frechet,frechet,stl_st_louis_downtown_airport_to_st_louis_lambert_2026-03-07_0220,st_louis_downtown_airport_to_st_louis_lambert,St. Louis Downtown Airport to St. Louis Lambert,w_0220,0.4,0.2,0.3,0.1,35.44516965599588,27.812452436773288,41,1,dbscan_001,dbscan_001
dbscan_frechet,frechet,stl_st_louis_downtown_airport_to_st_louis_lambert_2026-03-07_0221,st_louis_downtown_airport_to_st_louis_lambert,St. Louis Downtown Airport to St. Louis Lambert,w_0221,0.4,0.2,0.4,0.0,35.44516965599588,25.73211409419478,41,1,dbscan_001,dbscan_001
dbscan_frechet,frechet,stl_st_louis_downtown_airport_to_st_louis_lambert_2026-03-07_0222,st_louis_downtown_airport_to_st_louis_lambert,St. Louis Downtown Airport to St. Louis Lambert,w_0222,0.4,0.3,0.0,0.3,36.197024617572914,32.048497296641486,43,1,dbscan_001,dbscan_001
dbscan_frechet,frechet,stl_st_louis_downtown_airport_to_st_louis_lambert_2026-03-07_0223,st_louis_downtown_airport_to_st_louis_lambert,St. Louis Downtown Airport to St. Louis Lambert,w_0223,0.4,0.3,0.1,0.2,36.19709159463293,30.55493434710463,43,1,dbscan_001,dbscan_001
dbscan_frechet,frechet,stl_st_louis_downtown_airport_to_st_louis_lambert_2026-03-07_0224,st_louis_downtown_airport_to_st_louis_lambert,St. Louis Downtown Airport to St. Louis Lambert,w_0224,0.4,0.3,0.2,0.1,35.4449746107742,28.737439412616364,41,1,dbscan_001,dbscan_001
dbscan_frechet,frechet,stl_st_louis_downtown_airport_to_st_louis_lambert_2026-03-07_0225,st_louis_downtown_airport_to_st_louis_lambert,St. Louis Downtown Airport to St. Louis Lambert,w_0225,0.4,0.3,0.3,0.0,35.4449746107742,26.694354398134703,41,1,dbscan_001,dbscan_001
dbscan_frechet,frechet,stl_st_louis_downtown_airport_to_st_louis_lambert_2026-03-07_0226,st_louis_downtown_airport_to_st_louis_lambert,St. Louis Downtown Airport to St. Louis Lambert,w_0226,0.4,0.4,0.0,0.2,36.197024617572914,30.13970753872789,43,1,dbscan_001,dbscan_001
dbscan_frechet,frechet,stl_st_louis_downtown_airport_to_st_louis_lambert_2026-03-07_0227,st_louis_downtown_airport_to_st_louis_lambert,St. Louis Downtown Airport to St. Louis Lambert,w_0227,0.4,0.4,0.1,0.1,36.19709159463293,28.646144589191035,43,1,dbscan_001,dbscan_001
dbscan_frechet,frechet,stl_st_louis_downtown_airport_to_st_louis_lambert_2026-03-07_0228,st_louis_downtown_airport_to_st_louis_lambert,St. Louis Downtown Airport to St. Louis Lambert,w_0228,0.4,0.4,0.2,0.0,36.19709159463293,27.152552154619816,43,1,dbscan_001,dbscan_001
dbscan_frechet,frechet,stl_st_louis_downtown_airport_to_st_louis_lambert_2026-03-07_0229,st_louis_downtown_airport_to_st_louis_lambert,St. Louis Downtown Airport to St. Louis Lambert,w_0229,0.4,0.5,0.0,0.1,40.86156395761667,27.16346527897982,54,2,dbscan_002,dbscan_003
dbscan_frechet,frechet,stl_st_louis_downtown_airport_to_st_louis_lambert_2026-03-07_0230,st_louis_downtown_airport_to_st_louis_lambert,St. Louis Downtown Airport to St. Louis Lambert,w_0230,0.4,0.5,0.1,0.0,41.23669349461536,26.46434004382744,55,2,dbscan_002,dbscan_003
dbscan_frechet,frechet,stl_st_louis_downtown_airport_to_st_louis_lambert_2026-03-07_0231,st_louis_downtown_airport_to_st_louis_lambert,St. Louis Downtown Airport to St. Louis Lambert,w_0231,0.4,0.6,0.0,0.0,41.77074742931658,23.595226946011607,55,2,dbscan_002,dbscan_003
dbscan_frechet,frechet,stl_st_louis_downtown_airport_to_st_louis_lambert_2026-03-07_0232,st_louis_downtown_airport_to_st_louis_lambert,St. Louis Downtown Airport to St. Louis Lambert,w_0232,0.5,0.0,0.0,0.5,35.06847425714207,35.9975618858999,40,1,dbscan_001,dbscan_001
dbscan_frechet,frechet,stl_st_louis_downtown_airport_to_st_louis_lambert_2026-03-07_0233,st_louis_downtown_airport_to_st_louis_lambert,St. Louis Downtown Airport to St. Louis Lambert,w_0233,0.5,0.0,0.1,0.4,35.06909548721607,34.193927225749974,40,1,dbscan_001,dbscan_001
dbscan_frechet,frechet,stl_st_louis_downtown_airport_to_st_louis_lambert_2026-03-07_0234,st_louis_downtown_airport_to_st_louis_lambert,St. Louis Downtown Airport to St. Louis Lambert,w_0234,0.5,0.0,0.2,0.3,35.0695243590648,32.323278323592525,40,1,dbscan_001,dbscan_001
dbscan_frechet,frechet,stl_st_louis_downtown_airport_to_st_louis_lambert_2026-03-07_0235,st_louis_downtown_airport_to_st_louis_lambert,St. Louis Downtown Airport to St. Louis Lambert,w_0235,0.5,0.0,0.3,0.2,35.44496799381346,30.3662842417046,41,1,dbscan_001,dbscan_001
dbscan_frechet,frechet,stl_st_louis_downtown_airport_to_st_louis_lambert_2026-03-07_0236,st_louis_downtown_airport_to_st_louis_lambert,St. Louis Downtown Airport to St. Louis Lambert,w_0236,0.5,0.0,0.4,0.1,35.44496799381346,28.253465742843964,41,1,dbscan_001,dbscan_001
dbscan_frechet,frechet,stl_st_louis_downtown_airport_to_st_louis_lambert_2026-03-07_0237,st_louis_downtown_airport_to_st_louis_lambert,St. Louis Downtown Airport to St. Louis Lambert,w_0237,0.5,0.0,0.5,0.0,35.81950888310027,26.05788720608076,42,1,dbscan_001,dbscan_001
dbscan_frechet,frechet,stl_st_louis_downtown_airport_to_st_louis_lambert_2026-03-07_0238,st_louis_downtown_airport_to_st_louis_lambert,St. Louis Downtown Airport to St. Louis Lambert,w_0238,0.5,0.1,0.0,0.4,35.06932923764436,35.136789664168454,40,1,dbscan_001,dbscan_001
dbscan_frechet,frechet,stl_st_louis_downtown_airport_to_st_louis_lambert_2026-03-07_0239,st_louis_downtown_airport_to_st_louis_lambert,St. Louis Downtown Airport to St. Louis Lambert,w_0239,0.5,0.1,0.1,0.3,35.0695243590648,33.24581990932853,40,1,dbscan_001,dbscan_001
dbscan_frechet,frechet,stl_st_louis_downtown_airport_to_st_louis_lambert_2026-03-07_0240,st_louis_downtown_airport_to_st_louis_lambert,St. Louis Downtown Airport to St. Louis Lambert,w_0240,0.5,0.1,0.2,0.2,35.0695243590648,31.30838920190603,40,1,dbscan_001,dbscan_001
dbscan_frechet,frechet,stl_st_louis_downtown_airport_to_st_louis_lambert_2026-03-07_0241,st_louis_downtown_airport_to_st_louis_lambert,St. Louis Downtown Airport to St. Louis Lambert,w_0241,0.5,0.1,0.3,0.1,35.44516965599588,29.36862913017272,41,1,dbscan_001,dbscan_001
dbscan_frechet,frechet,stl_st_louis_downtown_airport_to_st_louis_lambert_2026-03-07_0242,st_louis_downtown_airport_to_st_louis_lambert,St. Louis Downtown Airport to St. Louis Lambert,w_0242,0.5,0.1,0.4,0.0,35.44516965599588,27.288290787594207,41,1,dbscan_001,dbscan_001
dbscan_frechet,frechet,stl_st_louis_downtown_airport_to_st_louis_lambert_2026-03-07_0243,st_louis_downtown_airport_to_st_louis_lambert,St. Louis Downtown Airport to St. Louis Lambert,w_0243,0.5,0.2,0.0,0.3,35.44580648998812,34.07490917421423,41,1,dbscan_001,dbscan_001
dbscan_frechet,frechet,stl_st_louis_downtown_airport_to_st_louis_lambert_2026-03-07_0244,st_louis_downtown_airport_to_st_louis_lambert,St. Louis Downtown Airport to St. Louis Lambert,w_0244,0.5,0.2,0.1,0.2,35.0695243590648,32.230930787642045,40,1,dbscan_001,dbscan_001
dbscan_frechet,frechet,stl_st_louis_downtown_airport_to_st_louis_lambert_2026-03-07_0245,st_louis_downtown_airport_to_st_louis_lambert,St. Louis Downtown Airport to St. Louis Lambert,w_0245,0.5,0.2,0.2,0.1,35.0695243590648,30.29350008021954,40,1,dbscan_001,dbscan_001
dbscan_frechet,frechet,stl_st_louis_downtown_airport_to_st_louis_lambert_2026-03-07_0246,st_louis_downtown_airport_to_st_louis_lambert,St. Louis Downtown Airport to St. Louis Lambert,w_0246,0.5,0.2,0.3,0.0,35.44516965599588,28.2734225786579,41,1,dbscan_001,dbscan_001
dbscan_frechet,frechet,stl_st_louis_downtown_airport_to_st_louis_lambert_2026-03-07_0247,st_louis_downtown_airport_to_st_louis_lambert,St. Louis Downtown Airport to St. Louis Lambert,w_0247,0.5,0.3,0.0,0.2,36.197024617572914,32.392213939237045,43,1,dbscan_001,dbscan_001
dbscan_frechet,frechet,stl_st_louis_downtown_airport_to_st_louis_lambert_2026-03-07_0248,st_louis_downtown_airport_to_st_louis_lambert,St. Louis Downtown Airport to St. Louis Lambert,w_0248,0.5,0.3,0.1,0.1,36.19709159463293,30.898658360958787,43,1,dbscan_001,dbscan_001
dbscan_frechet,frechet,stl_st_louis_downtown_airport_to_st_louis_lambert_2026-03-07_0249,st_louis_downtown_airport_to_st_louis_lambert,St. Louis Downtown Airport to St. Louis Lambert,w_0249,0.5,0.3,0.2,0.0,35.4449746107742,29.19838808851298,41,1,dbscan_001,dbscan_001
dbscan_frechet,frechet,stl_st_louis_downtown_airport_to_st_louis_lambert_2026-03-07_0250,st_louis_downtown_airport_to_st_louis_lambert,St. Louis Downtown Airport to St. Louis Lambert,w_0250,0.5,0.4,0.0,0.1,36.57204599052436,30.4261272663133,44,1,dbscan_001,dbscan_001
dbscan_frechet,frechet,stl_st_louis_downtown_airport_to_st_louis_lambert_2026-03-07_0251,st_louis_downtown_airport_to_st_louis_lambert,St. Louis Downtown Airport to St. Louis Lambert,w_0251,0.5,0.4,0.1,0.0,36.19709159463293,28.989868603045192,43,1,dbscan_001,dbscan_001
dbscan_frechet,frechet,stl_st_louis_downtown_airport_to_st_louis_lambert_2026-03-07_0252,st_louis_downtown_airport_to_st_louis_lambert,St. Louis Downtown Airport to St. Louis Lambert,w_0252,0.5,0.5,0.0,0.0,40.86156395761667,27.20054464117176,54,2,dbscan_002,dbscan_003
dbscan_frechet,frechet,stl_st_louis_downtown_airport_to_st_louis_lambert_2026-03-07_0253,st_louis_downtown_airport_to_st_louis_lambert,St. Louis Downtown Airport to St. Louis Lambert,w_0253,0.6,0.0,0.0,0.4,35.06847425714207,36.51707426307988,40,1,dbscan_001,dbscan_001
dbscan_frechet,frechet,stl_st_louis_downtown_airport_to_st_louis_lambert_2026-03-07_0254,st_louis_downtown_airport_to_st_louis_lambert,St. Louis Downtown Airport to St. Louis Lambert,w_0254,0.6,0.0,0.1,0.3,35.06909548721607,34.71350797331704,40,1,dbscan_001,dbscan_001
dbscan_frechet,frechet,stl_st_louis_downtown_airport_to_st_louis_lambert_2026-03-07_0255,st_louis_downtown_airport_to_st_louis_lambert,St. Louis Downtown Airport to St. Louis Lambert,w_0255,0.6,0.0,0.2,0.2,35.0695243590648,32.80290627128003,40,1,dbscan_001,dbscan_001
dbscan_frechet,frechet,stl_st_louis_downtown_airport_to_st_louis_lambert_2026-03-07_0256,st_louis_downtown_airport_to_st_louis_lambert,St. Louis Downtown Airport to St. Louis Lambert,w_0256,0.6,0.0,0.3,0.1,35.44496799381346,30.8272321893619,41,1,dbscan_001,dbscan_001
