clustering_method,distance_method,route_run_id,route_pair,route_pair_label,weight_id,distance_weight,population_weight,traffic_weight,airspace_weight,route_distance_km,total_weighted_score,path_nodes,direct_cluster_number,hierarchical_jaccard_cluster,hierarchical_jaccard_cluster_source,representative_route_run_id,representative_mean_jaccard_similarity,cluster_size,cluster_weight_space_percent
hierarchical_jaccard,jaccard,stl_midamerica_to_st_louis_union_station_2026-03-07_0279,midamerica_to_st_louis_union_station,MidAmerica to St. Louis Union Station,w_0279,0.8,0.0,0.1,0.1,46.68348381080322,45.34923826897119,67,2,hier_jaccard_002,hier_jaccard_004,stl_midamerica_to_st_louis_union_station_2026-03-07_0279,0.669038632596501,38,36.53846153846154
hierarchical_jaccard,jaccard,stl_midamerica_to_st_louis_union_station_2026-03-07_0226,midamerica_to_st_louis_union_station,MidAmerica to St. Louis Union Station,w_0226,0.4,0.4,0.0,0.2,49.20045512079,31.97664392415638,68,4,hier_jaccard_004,hier_jaccard_002,stl_midamerica_to_st_louis_union_station_2026-03-07_0226,0.53312976646987,27,25.96153846153846
hierarchical_jaccard,jaccard,stl_midamerica_to_st_louis_union_station_2026-03-07_0282,midamerica_to_st_louis_union_station,MidAmerica to St. Louis Union Station,w_0282,0.8,0.1,0.1,0.0,46.66182130627588,44.62944808764378,67,7,hier_jaccard_007,hier_jaccard_008,stl_midamerica_to_st_louis_union_station_2026-03-07_0282,0.5520291520127887,17,16.346153846153847
hierarchical_jaccard,jaccard,stl_midamerica_to_st_louis_union_station_2026-03-07_0281,midamerica_to_st_louis_union_station,MidAmerica to St. Louis Union Station,w_0281,0.8,0.1,0.0,0.1,46.68855540718086,45.42448648038552,67,8,hier_jaccard_008,hier_jaccard_010,stl_midamerica_to_st_louis_union_station_2026-03-07_0281,0.715641388851778,14,13.461538461538462
hierarchical_jaccard,jaccard,stl_midamerica_to_st_louis_union_station_2026-03-07_0241,midamerica_to_st_louis_union_station,MidAmerica to St. Louis Union Station,w_0241,0.5,0.1,0.3,0.1,47.21401344705753,35.6093879864338,67,13,hier_jaccard_013,hier_jaccard_013,stl_midamerica_to_st_louis_union_station_2026-03-07_0241,0.7242622979718115,7,6.730769230769231
hierarchical_jaccard,jaccard,stl_midamerica_to_st_louis_union_station_2026-03-07_0287,midamerica_to_st_louis_union_station,MidAmerica to St. Louis Union Station,w_0287,1.0,0.0,0.0,0.0,46.65953988976652,51.351841085986514,67,21,hier_jaccard_021,hier_jaccard_021,stl_midamerica_to_st_louis_union_station_2026-03-07_0287,1.0,1,0.9615384615384616
