clustering_method,distance_method,route_run_id,route_pair,route_pair_label,weight_id,distance_weight,population_weight,traffic_weight,airspace_weight,route_distance_km,total_weighted_score,path_nodes,direct_cluster_number,hierarchical_jaccard_cluster,hierarchical_jaccard_cluster_source
hierarchical_jaccard,jaccard,stl_midamerica_to_st_louis_union_station_2026-01-10_0067,midamerica_to_st_louis_union_station,MidAmerica to St. Louis Union Station,w_0067,0.1,0.0,0.0,0.9,46.683328700980354,25.4778022211132,67,6,hier_jaccard_006,hier_jaccard_011
hierarchical_jaccard,jaccard,stl_midamerica_to_st_louis_union_station_2026-01-10_0068,midamerica_to_st_louis_union_station,MidAmerica to St. Louis Union Station,w_0068,0.1,0.0,0.1,0.8,48.82097818300802,25.00083205708226,67,1,hier_jaccard_001,hier_jaccard_001
hierarchical_jaccard,jaccard,stl_midamerica_to_st_louis_union_station_2026-01-10_0069,midamerica_to_st_louis_union_station,MidAmerica to St. Louis Union Station,w_0069,0.1,0.0,0.2,0.7,48.82097818300802,24.288599743536,67,1,hier_jaccard_001,hier_jaccard_001
hierarchical_jaccard,jaccard,stl_midamerica_to_st_louis_union_station_2026-01-10_0070,midamerica_to_st_louis_union_station,MidAmerica to St. Louis Union Station,w_0070,0.1,0.0,0.3,0.6,48.288224159333815,23.430109022780208,67,1,hier_jaccard_001,hier_jaccard_001
hierarchical_jaccard,jaccard,stl_midamerica_to_st_louis_union_station_2026-01-10_0071,midamerica_to_st_louis_union_station,MidAmerica to St. Louis Union Station,w_0071,0.1,0.0,0.4,0.5,48.288224159333815,22.5086682486926,67,1,hier_jaccard_001,hier_jaccard_001
hierarchical_jaccard,jaccard,stl_midamerica_to_st_louis_union_station_2026-01-10_0072,midamerica_to_st_louis_union_station,MidAmerica to St. Louis Union Station,w_0072,0.1,0.0,0.5,0.4,48.288224159333815,21.587227474605,67,1,hier_jaccard_001,hier_jaccard_001
hierarchical_jaccard,jaccard,stl_midamerica_to_st_louis_union_station_2026-01-10_0073,midamerica_to_st_louis_union_station,MidAmerica to St. Louis Union Station,w_0073,0.1,0.0,0.6,0.3,50.42274137389968,20.634768669031224,67,1,hier_jaccard_001,hier_jaccard_001
hierarchical_jaccard,jaccard,stl_midamerica_to_st_louis_union_station_2026-01-10_0077,midamerica_to_st_louis_union_station,MidAmerica to St. Louis Union Station,w_0077,0.1,0.1,0.0,0.8,50.26499556893611,25.05124017127677,68,7,hier_jaccard_007,hier_jaccard_005
hierarchical_jaccard,jaccard,stl_midamerica_to_st_louis_union_station_2026-01-10_0078,midamerica_to_st_louis_union_station,MidAmerica to St. Louis Union Station,w_0078,0.1,0.1,0.1,0.7,49.19576341315021,24.625104988594465,68,1,hier_jaccard_001,hier_jaccard_001
hierarchical_jaccard,jaccard,stl_midamerica_to_st_louis_union_station_2026-01-10_0079,midamerica_to_st_louis_union_station,MidAmerica to St. Louis Union Station,w_0079,0.1,0.1,0.2,0.6,49.195995656591215,23.94576710276681,68,1,hier_jaccard_001,hier_jaccard_001
