clustering_method,distance_method,route_run_id,route_pair,route_pair_label,weight_id,distance_weight,population_weight,traffic_weight,airspace_weight,route_distance_km,total_weighted_score,path_nodes,direct_cluster_number,hierarchical_jaccard_cluster,hierarchical_jaccard_cluster_source
hierarchical_jaccard,jaccard,stl_st_louis_downtown_airport_to_st_louis_lambert_2026-01-10_0001,st_louis_downtown_airport_to_st_louis_lambert,St. Louis Downtown Airport to St. Louis Lambert,w_0001,0.0,0.0,0.0,1.0,35.06847425714207,33.400000000000006,40,5,hier_jaccard_005,hier_jaccard_008
hierarchical_jaccard,jaccard,stl_st_louis_downtown_airport_to_st_louis_lambert_2026-01-10_0002,st_louis_downtown_airport_to_st_louis_lambert,St. Louis Downtown Airport to St. Louis Lambert,w_0002,0.0,0.0,0.1,0.9,35.069056570701854,31.370407955772865,40,1,hier_jaccard_001,hier_jaccard_004
hierarchical_jaccard,jaccard,stl_st_louis_downtown_airport_to_st_louis_lambert_2026-01-10_0003,st_louis_downtown_airport_to_st_louis_lambert,St. Louis Downtown Airport to St. Louis Lambert,w_0003,0.0,0.0,0.2,0.8,35.069056570701854,29.34081591154572,40,1,hier_jaccard_001,hier_jaccard_004
hierarchical_jaccard,jaccard,stl_st_louis_downtown_airport_to_st_louis_lambert_2026-01-10_0004,st_louis_downtown_airport_to_st_louis_lambert,St. Louis Downtown Airport to St. Louis Lambert,w_0004,0.0,0.0,0.3,0.7,35.069056570701854,27.31122386731857,40,1,hier_jaccard_001,hier_jaccard_004
hierarchical_jaccard,jaccard,stl_st_louis_downtown_airport_to_st_louis_lambert_2026-01-10_0005,st_louis_downtown_airport_to_st_louis_lambert,St. Louis Downtown Airport to St. Louis Lambert,w_0005,0.0,0.0,0.4,0.6,35.44394722993023,25.19040678945862,41,1,hier_jaccard_001,hier_jaccard_004
hierarchical_jaccard,jaccard,stl_st_louis_downtown_airport_to_st_louis_lambert_2026-01-10_0006,st_louis_downtown_airport_to_st_louis_lambert,St. Louis Downtown Airport to St. Louis Lambert,w_0006,0.0,0.0,0.5,0.5,35.44394722993023,22.888008486823274,41,1,hier_jaccard_001,hier_jaccard_004
hierarchical_jaccard,jaccard,stl_st_louis_downtown_airport_to_st_louis_lambert_2026-01-10_0007,st_louis_downtown_airport_to_st_louis_lambert,St. Louis Downtown Airport to St. Louis Lambert,w_0007,0.0,0.0,0.6,0.4,36.34762986054361,20.55325623511732,42,1,hier_jaccard_001,hier_jaccard_004
hierarchical_jaccard,jaccard,stl_st_louis_downtown_airport_to_st_louis_lambert_2026-01-10_0008,st_louis_downtown_airport_to_st_louis_lambert,St. Louis Downtown Airport to St. Louis Lambert,w_0008,0.0,0.0,0.7,0.3,36.34762986054361,18.0787989409702,42,1,hier_jaccard_001,hier_jaccard_004
hierarchical_jaccard,jaccard,stl_st_louis_downtown_airport_to_st_louis_lambert_2026-01-10_0012,st_louis_downtown_airport_to_st_louis_lambert,St. Louis Downtown Airport to St. Louis Lambert,w_0012,0.0,0.1,0.0,0.9,35.06932923764436,32.5387572976017,40,1,hier_jaccard_001,hier_jaccard_004
hierarchical_jaccard,jaccard,stl_st_louis_downtown_airport_to_st_louis_lambert_2026-01-10_0013,st_louis_downtown_airport_to_st_louis_lambert,St. Louis Downtown Airport to St. Louis Lambert,w_0013,0.0,0.1,0.1,0.8,35.069056570701854,30.59154408815169,40,1,hier_jaccard_001,hier_jaccard_004
